county,precinct,office,district,party,candidate,votes
San Benito,0130001,Attorney General,,DEM,Kamala D. Harris,251
San Benito,0130001,Attorney General,,REP,Ronald Gold,179
San Benito,0130002,Attorney General,,DEM,Kamala D. Harris,430
San Benito,0130002,Attorney General,,REP,Ronald Gold,504
San Benito,0135109,Attorney General,,DEM,Kamala D. Harris,657
San Benito,0135109,Attorney General,,REP,Ronald Gold,422
San Benito,0201001,Attorney General,,DEM,Kamala D. Harris,362
San Benito,0201001,Attorney General,,REP,Ronald Gold,348
San Benito,0205001,Attorney General,,DEM,Kamala D. Harris,308
San Benito,0205001,Attorney General,,REP,Ronald Gold,112
San Benito,0235320,Attorney General,,DEM,Kamala D. Harris,111
San Benito,0235320,Attorney General,,REP,Ronald Gold,64
San Benito,0235321,Attorney General,,DEM,Kamala D. Harris,145
San Benito,0235321,Attorney General,,REP,Ronald Gold,107
San Benito,0235426,Attorney General,,DEM,Kamala D. Harris,336
San Benito,0235426,Attorney General,,REP,Ronald Gold,235
San Benito,0265000,Attorney General,,DEM,Kamala D. Harris,349
San Benito,0265000,Attorney General,,REP,Ronald Gold,154
San Benito,0335111,Attorney General,,DEM,Kamala D. Harris,133
San Benito,0335111,Attorney General,,REP,Ronald Gold,56
San Benito,0335213,Attorney General,,DEM,Kamala D. Harris,412
San Benito,0335213,Attorney General,,REP,Ronald Gold,177
San Benito,0335315,Attorney General,,DEM,Kamala D. Harris,880
San Benito,0335315,Attorney General,,REP,Ronald Gold,517
San Benito,0420002,Attorney General,,DEM,Kamala D. Harris,439
San Benito,0420002,Attorney General,,REP,Ronald Gold,537
San Benito,0422000,Attorney General,,DEM,Kamala D. Harris,77
San Benito,0422000,Attorney General,,REP,Ronald Gold,87
San Benito,0435427,Attorney General,,DEM,Kamala D. Harris,542
San Benito,0435427,Attorney General,,REP,Ronald Gold,383
San Benito,0458002,Attorney General,,DEM,Kamala D. Harris,258
San Benito,0458002,Attorney General,,REP,Ronald Gold,306
San Benito,0470000,Attorney General,,DEM,Kamala D. Harris,60
San Benito,0470000,Attorney General,,REP,Ronald Gold,120
San Benito,0480003,Attorney General,,DEM,Kamala D. Harris,125
San Benito,0480003,Attorney General,,REP,Ronald Gold,174
San Benito,0535104,Attorney General,,DEM,Kamala D. Harris,735
San Benito,0535104,Attorney General,,REP,Ronald Gold,236
San Benito,0535212,Attorney General,,DEM,Kamala D. Harris,600
San Benito,0535212,Attorney General,,REP,Ronald Gold,125
San Benito,9130003,Attorney General,,DEM,Kamala D. Harris,6
San Benito,9130003,Attorney General,,REP,Ronald Gold,15
San Benito,9130004,Attorney General,,DEM,Kamala D. Harris,64
San Benito,9130004,Attorney General,,REP,Ronald Gold,70
San Benito,9130005,Attorney General,,DEM,Kamala D. Harris,62
San Benito,9130005,Attorney General,,REP,Ronald Gold,35
San Benito,9135101,Attorney General,,DEM,Kamala D. Harris,2
San Benito,9135101,Attorney General,,REP,Ronald Gold,0
San Benito,9135102,Attorney General,,DEM,Kamala D. Harris,7
San Benito,9135102,Attorney General,,REP,Ronald Gold,2
San Benito,9135317,Attorney General,,DEM,Kamala D. Harris,81
San Benito,9135317,Attorney General,,REP,Ronald Gold,57
San Benito,9145004,Attorney General,,DEM,Kamala D. Harris,2
San Benito,9145004,Attorney General,,REP,Ronald Gold,1
San Benito,9220003,Attorney General,,DEM,Kamala D. Harris,50
San Benito,9220003,Attorney General,,REP,Ronald Gold,18
San Benito,9235214,Attorney General,,DEM,Kamala D. Harris,30
San Benito,9235214,Attorney General,,REP,Ronald Gold,14
San Benito,9240004,Attorney General,,DEM,Kamala D. Harris,2
